,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
106826,587742864741367969,160.6209259033203,16.235769271850586,10:42:29.02,+16:14:08.8,original,Sc3m
106827,587732582593265785,169.69769287109375,59.43385314941406,11:18:47.45,+59:26:01.9,original,SBb2m(r)
106834,587729746839208196,233.10044860839844,0.925196886062622,15:32:24.11,+00:55:30.7,original,SBc2m
106838,588007004192244077,243.04502868652344,47.73930358886719,16:12:10.81,+47:44:21.5,original,SBc2t
106841,588017626148634739,163.83604431152344,42.7835807800293,10:55:20.65,+42:47:00.9,original,Sc2m
106842,588023668639662259,195.61871337890625,19.08171844482422,13:02:28.49,+19:04:54.2,original,Ser
106843,587729385539109005,170.44393920898438,58.10442733764648,11:21:46.55,+58:06:15.9,original,Sc1l(i)
106844,587739706333986964,210.0952911376953,26.664051055908203,14:00:22.87,+26:39:50.6,original,SBc2m
106845,587735666385354892,230.78309631347656,48.06654357910156,15:23:07.94,+48:03:59.6,original,SBc2t
106847,587739376699834610,138.21176147460938,25.40053939819336,09:12:50.82,+25:24:01.9,original,Sc?m
106849,587726014547099836,214.36387634277344,1.717451810836792,14:17:27.33,+01:43:02.8,original,SBb2m(r)
106860,587736477595402489,227.25225830078125,8.92683219909668,15:09:00.54,+08:55:36.6,original,SBc2m
106866,587729652888305771,253.43923950195312,34.99650955200195,16:53:45.42,+34:59:47.4,original,SBb2m
106868,587735665304993933,208.7346649169922,54.68963241577149,13:54:56.32,+54:41:22.7,original,Sb2l
106869,587730022795510067,228.59852600097656,5.481260299682617,15:14:23.65,+05:28:52.5,extra,Sc?t
106891,587728309637021822,163.5683135986328,3.139790296554565,10:54:16.40,+03:08:23.2,original,Sc3t
106898,587730022795510035,228.57212829589844,5.45046854019165,15:14:17.31,+05:27:01.7,original,SBc2m
106899,587726033313136784,159.0467987060547,2.6735615730285645,10:36:11.23,+02:40:24.8,extra,SBc2l
106908,588010136803016950,135.788818359375,52.171653747558594,09:03:09.32,+52:10:18.0,original,Sc2m
106912,587729773681836284,205.6171112060547,-2.259509325027466,13:42:28.11,-02:15:34.2,original,Sc3m
106924,588017990690668696,206.523193359375,8.723161697387695,13:46:05.57,+08:43:23.4,original,SBc4t
106927,587742012744990856,179.88406372070312,21.563840866088867,11:59:32.18,+21:33:49.8,original,SBc2m
106936,587739405706657885,180.133056640625,33.8116340637207,12:00:31.93,+33:48:41.9,original,Ec(m)
106939,588848900435935533,148.97540283203125,0.3329324424266815,09:55:54.10,+00:19:58.6,original,Sc1t
106954,587732484367974551,211.3953857421875,47.647247314453125,14:05:34.89,+47:38:50.1,original,SBc2t
106960,587734949118673165,129.27378845214844,7.3090500831604,08:37:05.71,+07:18:32.6,original,SBc?t
106967,587725552827629763,211.46163940429688,66.21304321289062,14:05:50.79,+66:12:47.0,original,Sc3t
106970,587739608621449308,168.8752899169922,31.254207611083984,11:15:30.07,+31:15:15.1,extra,Ser
106972,588017605217812526,173.97390747070312,44.76194763183594,11:35:53.74,+44:45:43.0,original,SBc2l(i)
106974,587729387694129330,203.82562255859372,59.11466979980469,13:35:18.15,+59:06:52.8,original,Ei
106979,587739131341897885,205.5386962890625,35.115962982177734,13:42:09.29,+35:06:57.5,original,SBc?t
106980,587741709956153510,173.55242919921875,27.710065841674805,11:34:12.58,+27:42:36.2,original,SBb2m(i)
106994,587734622699061446,117.65589904785156,23.06993293762207,07:50:37.42,+23:04:11.8,original,SBb2m(l)
107012,587739720826224686,190.966552734375,30.038928985595703,12:43:51.97,+30:02:20.1,original,SBc2m
107016,587741490893750427,131.97108459472656,19.62717056274414,08:47:53.06,+19:37:37.8,extra,Sc?t
107018,588011125192458351,209.83059692382807,61.33272171020508,13:59:19.34,+61:19:57.8,original,SBc2m
107031,587738953099444384,189.36080932617188,38.33695602416992,12:37:26.59,+38:20:13.0,original,SBc3m
107038,587733605336809761,237.99090576171875,47.344329833984375,15:51:57.82,+47:20:39.6,extra,SBc2l
107039,587729752213815815,260.01123046875,26.694799423217773,17:20:02.70,+26:41:41.3,original,SBc2m
107043,587741601494204556,182.42987060546875,27.17485809326172,12:09:43.17,+27:10:29.5,original,Sb3t
107045,587736916220969357,232.56790161132807,10.499197959899902,15:30:16.30,+10:29:57.1,original,Sc3t
107057,587735042009071720,146.84791564941406,36.9769401550293,09:47:23.50,+36:58:37.0,original,SBc2l
107075,587731870700929135,153.76419067382812,51.943485260009766,10:15:03.41,+51:56:36.5,original,SBc2m
107078,587733399186243812,250.9828643798828,31.09149932861328,16:43:55.89,+31:05:29.4,original,SBc2m
107083,587735665847238803,226.89768981933597,49.26691818237305,15:07:35.45,+49:16:00.9,original,SBc2m(d)
107092,588848899935633795,232.48863220214844,-0.1576311886310577,15:29:57.27,+00:09:27.5,original,SBc2l
107095,587733605329600755,215.828857421875,56.861106872558594,14:23:18.93,+56:51:40.0,original,Ei
107096,588018057262727290,222.4786071777344,47.20647811889648,14:49:54.87,+47:12:23.3,original,Sc3m
107105,587735662085734527,149.1812744140625,36.64515686035156,09:56:43.51,+36:38:42.6,original,Sc3m
107112,587732772121084017,163.46424865722656,9.776692390441896,10:53:51.42,+09:46:36.1,original,Sc1m
107121,587742774013984909,161.45565795898438,15.864811897277832,10:45:49.36,+15:51:53.3,original,Ei
107160,587725074994692275,145.21878051757812,0.1470418870449066,09:40:52.51,+00:08:49.4,original,SBc2m
107161,587739304219902079,192.94888305664065,35.091312408447266,12:51:47.73,+35:05:28.7,original,SBb3m
107170,587741724971106449,192.6027069091797,23.9500789642334,12:50:24.65,+23:57:00.3,original,Sc2m
107184,587742189379125371,211.7321319580078,21.936988830566406,14:06:55.71,+21:56:13.2,extra,SBb3t
107193,587738196651540761,118.1589126586914,52.53878021240234,07:52:38.14,+52:32:19.6,original,Sc?t
107199,588017704006713438,185.7449188232422,12.797460556030272,12:22:58.78,+12:47:50.9,original,SBc2l
107220,587731185124900959,347.9021911621094,-1.005213975906372,23:11:36.53,-01:00:18.8,stripe82,SBc3t
107229,587732771571106018,133.4738006591797,6.29793119430542,08:53:53.71,+06:17:52.6,original,SBc2m
107232,588010880367853676,175.7883758544922,5.827154636383057,11:43:09.21,+05:49:37.8,original,SBc2l
107237,587732703399706791,153.1380615234375,7.045051574707031,10:12:33.13,+07:02:42.2,original,SBc3t
107240,588017978914308298,240.9736175537109,25.37568473815918,16:03:53.67,+25:22:32.5,original,SBc2m
107249,587741816251285679,163.90966796875,23.107595443725582,10:55:38.32,+23:06:27.3,original,SBc2t
107257,588848898846163132,196.56886291503903,-0.8473124504089355,13:06:16.53,+00:50:50.3,original,SBc2l
107279,587739130803781775,202.1082763671875,35.388916015625,13:28:25.99,+35:23:20.1,original,SBc3m
107286,587728932412850299,125.06900024414062,42.214115142822266,08:20:16.56,+42:12:50.8,original,SBb2t
107289,587734892210749657,167.3713836669922,8.921832084655762,11:09:29.13,+08:55:18.6,original,Sc?t(r)
107296,587741489822236862,137.238037109375,20.91275978088379,09:08:57.13,+20:54:45.9,extra,SBc2l
107298,588023669173584096,188.4661865234375,19.88576316833496,12:33:51.88,+19:53:08.7,original,Sb2t(m)
107299,587739719754842313,197.02072143554688,28.711862564086918,13:08:04.97,+28:42:42.7,original,Sb3m(r)
107303,587741490914197598,182.44723510742188,30.54404640197754,12:09:47.34,+30:32:38.6,original,Sc2m
107305,588017948278915139,186.82272338867188,42.33626174926758,12:27:17.45,+42:20:10.5,extra,SBc2m(o)
107307,587741722822312045,191.19192504882807,28.174861907958984,12:44:46.06,+28:10:29.5,original,Ser
107317,588016891712372894,155.3457794189453,38.47605895996094,10:21:22.99,+38:28:33.8,original,Sb1m
107329,587739376706584718,154.53355407714844,30.998714447021484,10:18:08.05,+30:59:55.4,original,Sc2m
107330,587739377239457850,144.34144592285156,28.35228729248047,09:37:21.95,+28:21:08.2,original,Sc+t
107339,588017625616744622,179.44235229492188,44.17561721801758,11:57:46.16,+44:10:32.2,original,Sb2t
107342,588017979953250434,146.52764892578125,34.26287841796875,09:46:06.64,+34:15:46.4,original,SBc?m
107359,587729777439604933,203.81997680664065,-2.556992530822754,13:35:16.79,-02:33:25.2,original,SBb3t
107374,588297865256697948,144.70639038085938,40.65102767944336,09:38:49.53,+40:39:03.7,original,Sc3t
107387,587729153599078476,187.54019165039065,63.97566604614258,12:30:09.65,+63:58:32.4,original,SBb2m(d)
107391,588009366402302151,148.6417236328125,56.557315826416016,09:54:34.01,+56:33:26.3,extra,SBc2t(m)
107393,587742572148949076,171.17503356933594,19.16914367675781,11:24:42.01,+19:10:08.9,original,SBb3m
107398,588017712052371573,220.54986572265625,46.2932243347168,14:42:11.97,+46:17:35.6,original,Sc4t
107405,587732482214264971,189.87481689453125,48.94374847412109,12:39:29.96,+48:56:37.5,original,Sc3t
107432,587733398114140378,253.06683349609372,27.746448516845703,16:52:16.04,+27:44:47.2,original,Ei
107435,588011217531240599,228.97994995117188,53.25494384765625,15:15:55.19,+53:15:17.8,original,SBb2t
107447,588013382189252814,130.42938232421875,36.063697814941406,08:41:43.05,+36:03:49.3,extra,Sc?m
107451,587732702858117306,142.339111328125,5.834458351135254,09:29:21.39,+05:50:04.1,original,SBc2t
107452,587738195578519787,120.69222259521484,53.51417541503906,08:02:46.13,+53:30:51.0,original,Ser
107472,587742902866542635,197.49696350097656,16.994029998779297,13:09:59.27,+16:59:38.5,original,Ei
107473,587739709021028592,217.4067840576172,27.1221981048584,14:29:37.63,+27:07:19.9,original,SBc2l
107479,587732483806593141,133.68734741210938,37.02695846557617,08:54:44.96,+37:01:37.1,original,SBc2m
107484,587739827677495622,244.15367126464844,14.614152908325195,16:16:36.88,+14:36:51.0,original,Sc3m
107488,587742626908471424,208.7395172119141,14.969085693359377,13:54:57.48,+14:58:08.7,original,SBc?t
107493,587725039560949930,193.50157165527344,-3.1515004634857178,12:54:00.38,-03:09:05.4,extra,SBc?t
107506,587742189380305107,214.5481109619141,21.43043327331543,14:18:11.55,+21:25:49.6,original,Sb?t
107514,588017111828922550,170.9615020751953,47.18843078613281,11:23:50.76,+47:11:18.4,extra,Sb1l
107525,588009365863858300,143.6299591064453,54.16111755371094,09:34:31.19,+54:09:40.0,original,Sc2m
107545,588017604683628638,182.6835784912109,44.933815002441406,12:10:44.06,+44:56:01.7,original,Ser
107550,588017978905788539,220.9078063964844,34.21942901611328,14:43:37.87,+34:13:09.9,original,SBb3t(d)
107569,587745539437822055,135.49359130859375,11.107094764709473,09:01:58.46,+11:06:25.5,original,SBc2l(r)
107574,588007005782540350,158.3338623046875,63.18798828125,10:33:20.13,+63:11:16.8,original,SBc2t
107578,587739609157599253,166.95436096191406,31.266637802124023,11:07:49.05,+31:15:59.9,original,SBb2m
107580,588023670786818168,194.9014434814453,20.92281723022461,12:59:36.35,+20:55:22.1,original,SBc2m(d)
107585,587739845918326939,213.05093383789065,23.18332290649414,14:12:12.22,+23:10:60.0,original,SBc3t
107588,588018056722317477,210.9947967529297,50.235137939453125,14:03:58.75,+50:14:06.5,original,Sc4m
107610,587733081353683137,199.89752197265625,54.635990142822266,13:19:35.41,+54:38:09.6,original,SBc2m
107611,588017604156784725,213.6457977294922,40.75917434692383,14:14:34.99,+40:45:33.0,original,Sb2m
107616,588011218062082088,206.90872192382807,60.30893707275391,13:47:38.09,+60:18:32.2,original,SBc2t
107631,587733411525361768,230.83035278320312,45.15887069702149,15:23:19.28,+45:09:31.9,original,SBc+t
107636,587731886271299815,121.18904113769533,34.194583892822266,08:04:45.37,+34:11:40.5,original,Sb?t
107650,587742013828890833,204.8143615722656,21.11818122863769,13:39:15.45,+21:07:05.4,extra,Ser
107655,588017626682359974,154.52239990234375,40.85737609863281,10:18:05.38,+40:51:26.6,original,Er
107683,587733412591632521,207.99041748046875,53.92363357543945,13:51:57.70,+53:55:25.1,extra,Sb?t
107691,588013382199935112,159.06492614746094,48.77282333374024,10:36:15.58,+48:46:22.2,original,SBc2m
107697,587736524834472063,210.4894256591797,6.696674346923828,14:01:57.46,+06:41:48.0,original,SBc2m
107700,588017722259603541,197.3213348388672,42.83308792114258,13:09:17.12,+42:49:59.1,original,SBc2t
107705,587741602563227859,170.22166442871094,27.304643630981445,11:20:53.20,+27:18:16.7,original,Er
107721,588297864192393347,173.56382751464844,46.86092376708984,11:34:15.32,+46:51:39.3,original,Sb2l
107722,587732483284467758,177.3798065185547,49.606590270996094,11:49:31.15,+49:36:23.7,original,Sc2m
107737,587725074994626800,145.14599609375,0.0702248066663742,09:40:35.04,+00:04:12.8,extra,Sd2m
107753,587736807766229076,211.16424560546875,12.83318328857422,14:04:39.42,+12:49:59.5,original,SBc2m
107755,588297864177516706,132.20579528808594,33.266170501708984,08:48:49.39,+33:15:58.2,original,Sc?t
107756,588017720101175334,163.9644012451172,39.82273483276367,10:55:51.46,+39:49:21.8,original,Sc3m
107757,587742772944961651,172.74671936035156,15.979263305664062,11:30:59.21,+15:58:45.3,original,SBc2t
107759,587736919969497278,241.22836303710935,29.01274871826172,16:04:54.81,+29:00:45.9,original,Sc3t
107772,587732482731933893,132.05535888671875,35.14997100830078,08:48:13.29,+35:08:59.9,original,SBc2t
107773,587742954398220408,187.2611541748047,4.881850242614746,12:29:02.68,+04:52:54.7,original,SBc?t
107776,587732769980940318,180.50393676757807,8.72386360168457,12:02:00.94,+08:43:25.9,original,SBb2l(m)
107781,587729748716224901,228.6076202392578,2.3697385787963867,15:14:25.83,+02:22:11.1,original,SBc2m
107786,588011124649361498,179.34019470214844,63.06285858154297,11:57:21.65,+63:03:46.3,original,SBc2t
107789,587739408388456509,172.7781524658203,35.36002349853516,11:31:06.76,+35:21:36.1,original,Sen
107793,587731680657277037,137.5153350830078,44.39534759521485,09:10:03.68,+44:23:43.3,original,SBb2l(o)
107797,588023670784721044,189.8443603515625,21.16725349426269,12:39:22.65,+21:10:02.1,extra,Sc2m
107802,587738410869063905,166.07821655273438,14.492297172546388,11:04:18.77,+14:29:32.3,original,Sc?t
107804,587736940375703668,225.9887237548828,31.21091079711914,15:03:57.29,+31:12:39.3,extra,Sen
107807,587729160048083192,212.92955017089844,5.248562335968018,14:11:43.09,+05:14:54.8,original,SBc2m
107820,588848899387949276,207.78936767578125,-0.6169492602348328,13:51:09.45,+00:37:01.0,original,Sc2t
107821,587729388228640872,193.63172912597656,60.760780334472656,12:54:31.61,+60:45:38.8,original,SBc2t
107823,587736546313634197,230.94168090820312,5.119913101196289,15:23:46.00,+05:07:11.7,extra,Sd?t
107828,587738617022513301,161.1592559814453,35.23173522949219,10:44:38.22,+35:13:54.2,original,SBc2t
107839,588018055646216330,202.62754821777344,50.99163818359375,13:30:30.61,+50:59:29.9,extra,SBc2l
107844,588016841242051144,118.1482391357422,20.5596923828125,07:52:35.58,+20:33:34.9,original,SBc2m
107848,587741422178009193,137.3016815185547,24.089719772338867,09:09:12.40,+24:05:23.0,original,Sc2t
107849,588017990703907144,236.8874664306641,5.665591239929199,15:47:32.99,+05:39:56.1,original,Sen
107864,588010359073079437,149.8728485107422,3.893110752105713,09:59:29.48,+03:53:35.2,extra,Ec
107880,587739377240113297,145.95774841308594,28.951950073242188,09:43:49.86,+28:57:07.0,original,SBc3t
107887,587739648892665932,167.25636291503906,32.43381118774414,11:09:01.53,+32:26:01.7,original,SBb2t
107894,587736917285142651,210.5094146728516,14.691191673278809,14:02:02.26,+14:41:28.3,original,Sc?t
107896,587736915681083712,225.6097717285156,11.306976318359377,15:02:26.35,+11:18:25.1,original,SBc+t
107897,587742576992059687,216.0294647216797,17.522808074951172,14:24:07.07,+17:31:22.1,original,Sc2m
107905,587734949658362097,135.61070251464844,8.76953125,09:02:26.57,+08:46:10.3,original,Sc?t
107913,587741830195183801,167.75244140625,24.76161766052246,11:11:00.59,+24:45:41.8,original,Sc?t(r)
107920,587736940911722729,224.30551147460935,32.51229476928711,14:57:13.32,+32:30:44.3,original,Sc2m
107944,587738569787375786,208.77859497070312,14.023962020874023,13:55:06.86,+14:01:26.3,original,SBc2m
107954,587726032259514576,205.0080718994141,2.016075611114502,13:40:01.94,+02:00:57.9,original,SBb2t(r)
107955,587732772662804595,174.71487426757812,10.69801902770996,11:38:51.57,+10:41:52.9,extra,Sb?t
107957,587735348037681306,183.5135040283203,14.77430248260498,12:14:03.24,+14:46:27.5,original,Sc2t
107975,587732771587489907,171.1475372314453,9.850024223327637,11:24:35.41,+09:51:00.1,original,SBc2t
107978,587736546316517807,237.53875732421875,4.568862915039063,15:50:09.30,+04:34:07.9,extra,SBc2m
107992,588016878824522038,121.06263732910156,21.70267677307129,08:04:15.03,+21:42:09.6,original,Sc1m
107997,587734622173134946,141.22450256347656,37.935096740722656,09:24:53.88,+37:56:06.3,extra,SBc?t
107998,587726033854333073,168.96559143066406,3.313002586364746,11:15:51.74,+03:18:46.8,original,Ser
108013,587739720846147870,239.66485595703125,18.47430419921875,15:58:39.57,+18:28:27.5,original,Sc2m
108015,587722983374913992,235.3914794921875,0.1805073767900467,15:41:33.96,+00:10:49.8,original,SBc2l(d)
108028,588015507676463241,40.48530197143555,-1.199365735054016,02:41:56.47,-01:11:57.7,stripe82,Er
108030,587739721366765696,200.65586853027344,29.68679618835449,13:22:37.41,+29:41:12.5,original,SBc2m
108045,587729777453760857,236.1586456298828,-1.6157503128051758,15:44:38.07,-01:36:56.7,extra,SBc2m
108051,588017949892804783,197.172119140625,42.99835968017578,13:08:41.31,+42:59:54.1,original,Ei
108052,587736808300937356,206.09194946289065,13.719331741333008,13:44:22.07,+13:43:09.6,original,Sc?t
108057,588017110755639419,172.6290740966797,46.47713851928711,11:30:30.98,+46:28:37.7,original,Ec
108061,587742062161297609,220.57298278808597,19.130525588989254,14:42:17.52,+19:07:49.9,original,SBc2t(o)
108065,587725470135025800,136.47613525390625,55.03591537475586,09:05:54.27,+55:02:09.3,original,SBc3m
108066,587735742618075572,244.0813751220703,28.530658721923828,16:16:19.53,+28:31:50.4,original,Sc?m
108072,588010879304794263,200.2472076416016,4.951320648193359,13:20:59.33,+04:57:04.8,original,SBc2t(o)
108085,587736916754497758,224.94573974609372,12.32846736907959,14:59:46.98,+12:19:42.5,original,SBb2t
108087,587725590386704739,264.7106018066406,53.72887420654297,17:38:50.54,+53:43:44.0,extra,Sc?t
108088,587738411408883839,172.9441375732422,15.389225006103516,11:31:46.59,+15:23:21.2,extra,Sc?t
108089,587742190440743038,181.68511962890625,25.075767517089844,12:06:44.43,+25:04:32.8,original,Sb2l
108101,588023722320593116,224.83865356445312,20.7325382232666,14:59:21.28,+20:43:57.1,original,Sc3m
108107,587742062133903514,153.6836395263672,19.985122680664062,10:14:44.07,+19:59:06.4,extra,Sc2t
108110,588023670249750584,194.4215545654297,20.397371292114254,12:57:41.17,+20:23:50.5,extra,Sb1m(r)
108119,588017605234196633,223.93263244628903,38.18874740600586,14:55:43.83,+38:11:19.5,original,Sb+t
108120,587731887352185007,135.59844970703125,46.39528274536133,09:02:23.63,+46:23:43.0,original,Sc2l
108137,587732483812884606,149.72091674804688,44.61024856567383,09:58:53.02,+44:36:36.9,original,Sc?t
108138,588297863107706954,141.96273803710938,37.58941650390625,09:27:51.06,+37:35:21.9,original,Sc2m
108155,587731185115005491,325.4034423828125,-0.8431180715560913,21:41:36.83,+00:50:35.2,stripe82,Sc?t
108160,587732578306818246,153.11669921875,6.495606422424316,10:12:28.01,+06:29:44.2,original,SBc2t
108171,588017977830539421,216.7766876220703,34.76515197753906,14:27:06.41,+34:45:54.5,original,SBc3m
108174,587732583131185294,174.2919158935547,60.33394241333008,11:37:10.06,+60:20:02.2,original,Ser
108175,588023670776660064,170.04635620117188,20.51000213623047,11:20:11.13,+20:30:36.0,original,Sc+t
108197,588015510346596507,8.021918296813965,0.9938007593154908,00:32:05.26,+00:59:37.7,stripe82,SBc2m
108198,587730023331922020,227.5506896972656,6.025388240814209,15:10:12.16,+06:01:31.4,extra,SBb4t
108203,587731186735186163,347.2024841308594,0.2458640336990356,23:08:48.60,+00:14:45.1,stripe82,SBc2m
108213,587745403066318897,120.85912322998048,7.916342258453369,08:03:26.19,+07:54:58.8,original,SBc2l
108234,587742577532731618,224.9213714599609,16.06208610534668,14:59:41.13,+16:03:43.5,original,SBc2m(r)
108245,587736545237926110,226.401611328125,4.707678318023682,15:05:36.39,+04:42:27.6,original,Sc4t
108248,588017567097553007,178.24925231933594,12.90096950531006,11:52:59.82,+12:54:03.5,extra,Sc2m
108258,587742575378825351,209.5781097412109,17.216833114624023,13:58:18.75,+17:13:00.6,original,SBc2m
108264,587736812601475377,244.0541076660156,7.505736827850342,16:16:12.99,+07:30:20.7,original,Ser
108278,587732769986838599,194.2644805908203,8.722269058227539,12:57:03.48,+08:43:20.2,extra,Sc?t
108285,588013383819132936,189.6211853027344,52.975860595703125,12:38:29.08,+52:58:33.1,original,SBc2l
108286,587727942423347208,149.98208618164062,1.1106208562850952,09:59:55.70,+01:06:38.2,original,Ei
108297,587739505549836433,201.58639526367188,31.389240264892575,13:26:20.73,+31:23:21.3,original,Er
108305,587727867255390339,118.32440948486328,38.1547737121582,07:53:17.86,+38:09:17.2,extra,SBc3t(m)
108310,587739376154705979,120.41661834716795,16.19890594482422,08:01:39.99,+16:11:56.1,original,Sc?t
108319,587729652354842942,257.962646484375,28.304075241088867,17:11:51.04,+28:18:14.7,original,SBc2t
108340,587741725231874184,173.38507080078125,23.59067916870117,11:33:32.42,+23:35:26.4,original,SBc2m
108341,587725979614380150,126.47303009033205,49.96157455444336,08:25:53.53,+49:57:41.7,original,SBc2m(i)
108345,587730846350770775,313.54345703125,-0.8162503838539124,20:54:10.43,+00:48:58.5,stripe82,SBc2m
108371,587735742618075408,243.9362945556641,28.581472396850582,16:15:44.71,+28:34:53.3,original,Sc3m
108387,588848900991090841,190.74696350097656,0.6988006830215454,12:42:59.27,+00:41:55.7,original,Sc?t
108425,587739407830221135,121.12296295166016,17.862089157104492,08:04:29.51,+17:51:43.5,original,SBa2l
108431,587738617017729207,148.6436309814453,31.87908363342285,09:54:34.47,+31:52:44.7,original,SBc2m
108435,587726016679641250,180.2780303955078,3.596625804901123,12:01:06.73,+03:35:47.9,original,Sb2m
108437,587736752473637174,251.59039306640625,24.912738800048828,16:46:21.69,+24:54:45.9,original,Er
108454,587731885735018534,122.58488464355467,35.028053283691406,08:10:20.37,+35:01:41.0,original,Sc?t
108457,587733423332327437,207.04763793945312,57.29265975952149,13:48:11.43,+57:17:33.6,original,Sb3m
108465,587738195576619298,117.42692565917967,49.740516662597656,07:49:42.46,+49:44:25.9,original,SBb2l
108466,587733604270538933,251.96388244628903,33.95294952392578,16:47:51.33,+33:57:10.6,original,SBb2l(o)
108469,587742190451097714,207.4763946533203,23.45240592956543,13:49:54.34,+23:27:08.7,extra,SBb2l(m)
108474,587731186742132985,3.1478464603424072,0.2316994369029998,00:12:35.48,+00:13:54.1,stripe82,SBc2l
108480,587739648352256128,158.217529296875,30.29467010498047,10:32:52.21,+30:17:40.8,original,SBc3t(d)
108495,587739131887354082,227.86801147460935,29.34672737121582,15:11:28.32,+29:20:48.2,original,SBb2t
108503,588011098336854141,172.88168334960938,62.37722396850586,11:31:31.60,+62:22:38.0,original,Sc2l
108511,588011101034119348,240.4188232421875,46.085357666015625,16:01:40.52,+46:05:07.3,extra,SBc2m
108512,587736919434264980,244.41587829589844,26.35216522216797,16:17:39.81,+26:21:07.8,original,SBc2l
108514,588017721718735045,184.8943634033203,43.08660507202149,12:19:34.65,+43:05:11.8,extra,SBc2m(d)
108515,587731187283198100,12.703940391540527,0.658715546131134,00:50:48.95,+00:39:31.4,stripe82,SBc2t
108522,587735490819129558,215.8382110595703,46.246917724609375,14:23:21.17,+46:14:48.9,original,SBb2t
108545,587742013810212987,158.96710205078125,20.377504348754883,10:35:52.10,+20:22:39.0,original,SBc2m
108551,587739504478585041,207.8834381103516,29.416940689086918,13:51:32.03,+29:25:01.0,original,Sb2m
108554,587735348012646887,125.54776763916016,7.327993392944336,08:22:11.46,+07:19:40.8,original,Sb2m
108559,587742014375198750,227.293212890625,17.371139526367188,15:09:10.37,+17:22:16.1,original,Sc?m
108567,587729157889917043,188.4413604736328,4.1237101554870605,12:33:45.93,+04:07:25.4,original,SBc?m
108606,587735348554432743,136.5997772216797,10.25656032562256,09:06:23.95,+10:15:23.6,original,SBc2t
108607,588017704542732404,183.75714111328125,13.286911010742188,12:15:01.71,+13:17:12.9,original,Sb?m
108612,587739814245499168,245.3101348876953,16.99309730529785,16:21:14.43,+16:59:35.2,original,SBb2l
108621,587732048413065284,156.87123107910156,53.19560241699219,10:27:29.10,+53:11:44.2,extra,Sc?t
108623,587739096447385655,170.05174255371094,35.57967758178711,11:20:12.42,+35:34:46.8,original,SBc3t
108626,587725819098300546,186.97686767578125,68.63536834716797,12:27:54.45,+68:38:07.3,original,Sc2m
108642,587741815702290580,135.48947143554688,16.00992774963379,09:01:57.47,+16:00:35.7,original,SBc2m
108667,588848900452647044,187.0796813964844,0.2291246354579925,12:28:19.12,+00:13:44.8,original,SBc3m
108672,587728931337339089,122.4208526611328,38.548946380615234,08:09:41.00,+38:32:56.2,extra,Sc2t
108704,587735697515020361,174.2353973388672,57.99407196044922,11:36:56.50,+57:59:38.7,original,Sc?t
108706,587736541490708815,236.43077087402344,5.495791435241699,15:45:43.39,+05:29:44.8,original,SBc2t
108709,587725816411783315,174.493896484375,66.26678466796875,11:37:58.54,+66:16:00.4,extra,Sc?t
108712,588017948821880931,205.34075927734372,41.079715728759766,13:41:21.78,+41:04:47.0,extra,SBc3t
108713,587732703404097704,163.20777893066406,7.775720119476318,10:52:49.87,+07:46:32.6,extra,Sb?t
108719,588023668638679185,193.2111358642578,19.2785701751709,12:52:50.67,+19:16:42.9,original,Ei
108736,587739608638554253,214.1576995849609,28.70639419555664,14:16:37.85,+28:42:23.0,original,SBc2l
108745,587733440518160691,250.6190643310547,31.867172241210938,16:42:28.58,+31:52:01.8,original,SBc2m
108747,588023047483162841,150.89022827148438,23.866424560546875,10:03:33.65,+23:51:59.1,original,Sc?t
108762,587733411531653225,245.29428100585935,35.860713958740234,16:21:10.63,+35:51:38.6,original,SBb3m
108769,588848899897360629,145.03961181640625,-0.0314746610820293,09:40:09.51,+00:01:53.3,original,SBc4t
108770,587739304215249044,180.0075225830078,35.12228775024414,12:00:01.81,+35:07:20.2,original,SBc?m
108784,587725819104395454,220.75782775878903,64.2117919921875,14:43:01.88,+64:12:42.5,original,Sc?t
108789,587739828740882650,220.88217163085935,23.385595321655277,14:43:31.72,+23:23:08.1,original,Ser
108806,588023240743846124,135.9125213623047,17.65275001525879,09:03:39.01,+17:39:09.9,original,SBc2m
108817,587725775606055150,117.9306182861328,44.636356353759766,07:51:43.35,+44:38:10.9,original,Sc2m
108830,588017979415658627,144.880615234375,33.24942779541016,09:39:31.35,+33:14:57.9,original,SBc?t
108836,587741830193479834,163.5491943359375,24.09943389892578,10:54:11.81,+24:05:58.0,original,Ec
108841,587729752742625511,247.7252197265625,42.081668853759766,16:30:54.05,+42:04:54.0,original,Sd?m
108845,588010878224564362,185.37936401367188,4.316361904144287,12:21:31.05,+04:18:58.9,original,SBc2m(d)
108860,587742190447689934,199.11782836914065,24.415550231933597,13:16:28.28,+24:24:56.0,extra,SBc2m
108861,587731187805520167,339.4600830078125,1.086490035057068,22:37:50.42,+01:05:11.4,stripe82,Sc?t
108868,587730848503890182,326.4351501464844,1.0464428663253784,21:45:44.43,+01:02:47.2,stripe82,SBb4t
108869,588017566023483501,177.52345275878906,12.149105072021484,11:50:05.63,+12:08:56.8,original,SBc2t
108879,587742576455516423,216.7226104736328,16.94807243347168,14:26:53.43,+16:56:53.1,original,SBb2m
108880,588017991775813993,232.7718963623047,7.032682418823242,15:31:05.26,+07:01:57.7,original,SBc2m
