,dr7objid,ra,dec,rastring,decstring,sample,gz2_class
95285,587742611351142765,245.7544860839844,9.071749687194824,16:23:01.08,+09:04:18.3,original,SBc?t
95294,587742627982016671,208.38601684570312,15.830321311950684,13:53:32.64,+15:49:49.2,original,Sb?t(r)
95296,587736942525677834,232.93565368652344,30.216358184814453,15:31:44.56,+30:12:58.9,extra,Sc?t
95301,587728668802089373,116.8740463256836,34.67169952392578,07:47:29.77,+34:40:18.1,original,Sb2m(r)
95341,587739099142553701,201.05209350585935,37.57282638549805,13:24:12.50,+37:34:22.2,original,SBb?t(r)
95347,587731512606261385,19.845401763916016,-0.1194114834070205,01:19:22.90,+00:07:09.9,stripe82,Sb2m
95360,588018090544791866,242.05252075195312,30.739744186401367,16:08:12.60,+30:44:23.1,original,SBb(r)
95411,587726014533795997,183.9823303222656,2.016319274902344,12:15:55.76,+02:00:58.7,original,SBb?t(r)
95496,587739407863906415,207.0326232910156,33.600341796875,13:48:07.83,+33:36:01.2,original,Sb?t
95509,587746211594698862,163.77430725097656,10.396095275878906,10:55:05.83,+10:23:45.9,original,Sc+t
95531,587739709015982226,204.5492401123047,29.7132511138916,13:38:11.82,+29:42:47.7,original,SBb2m
95542,588017113976668297,203.92556762695312,44.73134613037109,13:35:42.14,+44:43:52.8,original,SBb1t
95549,587736941446758533,219.6922149658203,34.48961639404297,14:38:46.13,+34:29:22.6,original,Sb?t
95585,588017625628082238,214.3236389160156,40.36435317993164,14:17:17.67,+40:21:51.7,original,Sb2m(r)
95590,587742610266915075,221.7891540527344,13.710612297058104,14:47:09.40,+13:42:38.2,original,SBb2l
95617,587739608089821254,182.88270568847656,31.818199157714844,12:11:31.85,+31:49:05.5,original,Sc?t
95644,587742012745515154,181.10134887695312,21.56953239440918,12:04:24.32,+21:34:10.3,original,Er
95717,587725994646503487,248.4466094970703,48.41938018798828,16:33:47.19,+48:25:09.8,original,SBb2m(r)
95722,587735665305059437,208.9183654785156,54.50358200073242,13:55:40.41,+54:30:12.9,original,Sc
95755,587739719224131712,212.51026916503903,26.02855491638184,14:10:02.46,+26:01:42.8,original,Ei
95760,588848899899654448,150.3031005859375,-0.0889023318886756,10:01:12.74,+00:05:20.0,original,SBb?t
95775,587741721746800759,186.6613922119141,27.414770126342773,12:26:38.73,+27:24:53.2,original,SBc2m
95776,588297864731426995,180.7960357666016,47.76656723022461,12:03:11.05,+47:45:59.6,original,Er
95802,587728676858953831,192.69769287109372,63.57460403442383,12:50:47.45,+63:34:28.6,extra,Ser
95832,587731499183112359,146.91293334960938,50.12972259521485,09:47:39.10,+50:07:47.0,extra,Sb?m
95856,587736619859116235,234.907958984375,30.837841033935547,15:39:37.91,+30:50:16.2,original,Sc
95860,587725473345437851,158.15684509277344,61.58335876464844,10:32:37.64,+61:35:00.1,original,Er
95894,587729386613702694,173.7569580078125,59.26382827758789,11:35:01.67,+59:15:49.8,original,SBc?t
95919,587739457222607117,214.5282745361328,28.09825325012207,14:18:06.79,+28:05:53.7,original,Sb2m(r)
95923,587742903403937948,198.85858154296875,17.29206085205078,13:15:26.06,+17:17:31.4,original,SBb
95925,587728678469501045,192.4867706298828,64.92171478271484,12:49:56.82,+64:55:18.2,original,Er
95967,587738409791193208,156.39820861816406,12.807950019836426,10:25:35.57,+12:48:28.6,original,SBb2m(r)
95969,588007003625881730,129.462890625,49.05262756347656,08:37:51.09,+49:03:09.5,original,Sb?t(r)
95984,588017604137648284,154.9334259033203,40.35038375854492,10:19:44.02,+40:21:01.4,original,SBb2m
96000,588017704026243417,231.15675354003903,8.962532997131348,15:24:37.62,+08:57:45.1,original,Ei
96005,587742627445866675,210.09359741210935,15.099502563476562,14:00:22.46,+15:05:58.2,original,SBb2t(r)
96014,587739407326380227,205.25216674804688,33.355857849121094,13:41:00.52,+33:21:21.1,original,Sc?t(r)
96016,587734622162714714,118.99555206298828,23.42987823486328,07:55:58.93,+23:25:47.6,original,Er
96092,587733605868110028,222.12925720214844,55.41100311279297,14:48:31.02,+55:24:39.6,original,Ei
96107,587733441055621506,251.97076416015625,31.043004989624023,16:47:52.98,+31:02:34.8,original,Sb?t
96113,588023045865210131,134.26454162597656,17.40352439880371,08:57:03.49,+17:24:12.7,original,SBb?t(r)
96119,587731887343534334,117.71488189697266,32.14927291870117,07:50:51.57,+32:08:57.4,original,Ser
96125,588009366398435513,136.53994750976562,51.20476531982422,09:06:09.59,+51:12:17.2,original,Ser
96128,587739630634008724,228.2903289794922,24.93726921081543,15:13:09.68,+24:56:14.2,original,SBb?t(r)
96138,587739504475439211,199.7421875,30.74553108215332,13:18:58.13,+30:44:43.9,original,SBb?t(r)
96165,588017565488840781,182.72413635253903,11.811118125915527,12:10:53.79,+11:48:40.0,original,Ei
96175,587735348024770654,153.1593780517578,12.480047225952148,10:12:38.25,+12:28:48.2,original,SBb2t
96290,587739707949842548,223.23553466796875,24.70235824584961,14:52:56.53,+24:42:08.5,original,Sb?t
96313,587732582053445744,157.86996459960938,56.89721298217773,10:31:28.79,+56:53:50.0,original,Sc2l
96342,587741816786649379,160.1431121826172,23.11043357849121,10:40:34.35,+23:06:37.6,original,SBb2m
96351,587725552274768024,131.97532653808594,56.342681884765625,08:47:54.08,+56:20:33.7,original,Er
96363,587739114169893018,139.3690185546875,27.33084297180176,09:17:28.56,+27:19:51.0,original,Ser
96367,587737825140474066,125.18182373046876,52.49439239501953,08:20:43.64,+52:29:39.8,original,Ec
96388,588016879367028913,132.3855438232422,29.438692092895508,08:49:32.53,+29:26:19.3,original,SBb2m(r)
96409,587725818574274829,242.6459045410156,53.518829345703125,16:10:35.02,+53:31:07.8,original,Sb?m
96434,587736478132469928,227.8633270263672,9.302988052368164,15:11:27.20,+09:18:10.8,extra,SBc2t
96456,587739302604374175,179.3803253173828,34.00347137451172,11:57:31.28,+34:00:12.5,original,Sc3t
96476,587731186205130912,2.797804355621338,-0.2034604847431183,00:11:11.47,+00:12:12.5,stripe82,Ei
96515,587736921044025638,243.47267150878903,28.506149291992188,16:13:53.44,+28:30:22.1,original,Sc?t(r)
96517,587737826206548465,111.46369934082033,37.86933517456055,07:25:51.29,+37:52:09.6,original,Sb
96579,587728931338649798,125.0779266357422,40.75669479370117,08:20:18.70,+40:45:24.1,original,Sb?t
96588,588848900430692506,136.88449096679688,0.3313660025596618,09:07:32.28,+00:19:52.9,original,SBb?t(r)
96589,588017947736801362,170.76564025878906,41.10146713256836,11:23:03.75,+41:06:05.3,original,Er
96595,587725041174118583,199.3464508056641,-1.9551938772201536,13:17:23.15,-01:57:18.7,original,Sb2m
96633,588017979974615159,208.10543823242188,38.585479736328125,13:52:25.31,+38:35:07.7,original,Sb?t(r)
96641,587724648722792687,186.04087829589844,-3.054083108901977,12:24:09.81,-03:03:14.7,original,Er
96648,587725550129250410,140.17208862304688,58.25929260253906,09:20:41.30,+58:15:33.5,original,Sb?t
96676,588017977802424484,139.26760864257812,29.52167510986328,09:17:04.23,+29:31:18.0,original,Ser
96721,587742191511273621,173.4645538330078,25.547653198242188,11:33:51.49,+25:32:51.6,original,Ei
96724,587736542025941236,232.7331085205078,6.366247653961182,15:30:55.95,+06:21:58.5,original,Sc
96780,588017111825907843,161.2655792236328,45.58955383300781,10:45:03.74,+45:35:22.4,original,SBc?t
96785,587738410335010898,172.6221466064453,14.6491060256958,11:30:29.32,+14:38:56.8,original,Er
96801,587733081890095230,198.1839904785156,55.25179672241211,13:12:44.16,+55:15:06.5,original,Sc2m
96808,587742628518822011,208.3085479736328,16.165658950805664,13:53:14.05,+16:09:56.4,original,SBc?m(r)
96810,587735661015728227,159.58740234375,38.853126525878906,10:38:20.98,+38:51:11.3,original,Ei
96820,587741489840062621,181.55455017089844,29.67732048034668,12:06:13.09,+29:40:38.4,original,Sb?t(r)
96838,587734304881639663,342.13214111328125,0.1794912070035934,22:48:31.71,+00:10:46.2,stripe82,Sb?t
96854,587732771058155788,188.6663360595703,9.691994667053224,12:34:39.92,+09:41:31.2,original,SBc2l
96882,587742190989410396,211.12225341796875,23.332557678222656,14:04:29.34,+23:19:57.2,original,SBb2m
96928,587738573535445283,205.10728454589844,38.17067337036133,13:40:25.75,+38:10:14.4,original,SBb2t
96975,588017702940967077,204.5083923339844,11.376596450805664,13:38:02.01,+11:22:35.7,original,Sb?t(r)
97009,587729653427863962,257.912353515625,30.167634963989254,17:11:38.96,+30:10:03.5,original,SBb?t
97021,587741602564341976,173.12255859375,27.565486907958984,11:32:29.41,+27:33:55.8,original,SBb?t(r)
97030,587738950415024226,188.9814910888672,36.21004486083984,12:35:55.56,+36:12:36.2,original,Sb(r)
97037,588848900986372235,179.9347686767578,0.6353690028190613,11:59:44.34,+00:38:07.3,original,Sb2t
97098,588297863115243606,162.9380340576172,44.37046051025391,10:51:45.13,+44:22:13.7,original,Sb?t
97121,588018055121404176,237.21885681152344,37.977195739746094,15:48:52.53,+37:58:37.9,original,Sc1t
97134,587741489286021215,138.95968627929688,20.9688663482666,09:15:50.32,+20:58:07.9,original,Er
97142,587739385280659807,247.05604553222656,18.01921844482422,16:28:13.45,+18:01:09.2,original,Ei
97194,587725552826581143,205.839599609375,67.18307495117188,13:43:21.50,+67:10:59.1,original,SBc?t
97195,587732053233828219,114.89640045166016,23.206329345703125,07:39:35.14,+23:12:22.8,original,Ei
97226,588011122502467657,182.37680053710935,61.4346809387207,12:09:30.43,+61:26:04.9,original,Sb?t
97255,588017626165477708,215.96401977539065,40.237884521484375,14:23:51.36,+40:14:16.4,original,Sb?t
97256,587726033876942984,220.6351623535156,2.9541311264038086,14:42:32.44,+02:57:14.9,original,Sc2m
97273,587736899038806339,244.4290313720703,27.179519653320312,16:17:42.97,+27:10:46.3,original,Sb
97328,587728905564717262,121.05860137939452,36.78670883178711,08:04:14.06,+36:47:12.2,original,Er
97360,588007005802529091,243.88113403320312,49.1695671081543,16:15:31.47,+49:10:10.4,original,Ei
97372,588017678765457503,134.71913146972656,10.431432723999023,08:58:52.59,+10:25:53.2,original,Sc?t
97375,588010877682385041,173.2464141845703,3.808030843734741,11:32:59.14,+03:48:28.9,original,Sb
97376,587742628517904553,206.14913940429688,16.462690353393555,13:44:35.79,+16:27:45.7,original,Er
97387,587739096456429688,195.6653594970703,36.0489387512207,13:02:39.69,+36:02:56.2,original,Sc?m
97388,587725818024886380,188.88528442382807,67.79246520996094,12:35:32.47,+67:47:32.9,original,Sb
97393,588017949347283081,170.1962890625,42.30061340332031,11:20:47.11,+42:18:02.2,original,SBb?t(r)
97397,587734691426337006,140.9748992919922,7.445123672485352,09:23:53.98,+07:26:42.4,original,Sc2m
97412,587736782540309055,255.1609039306641,21.93572235107422,17:00:38.62,+21:56:08.6,original,SBb2t
97419,588017627757871244,159.2359619140625,43.02400588989258,10:36:56.63,+43:01:26.4,original,SBb1t(r)
97425,588018056195080401,237.62380981445312,38.64200973510742,15:50:29.71,+38:38:31.2,original,Sc2t
97428,587735666923143347,233.72637939453125,47.052879333496094,15:34:54.33,+47:03:10.4,original,Sb2m
97434,587732483267690769,129.41673278808594,33.920291900634766,08:37:40.01,+33:55:13.0,extra,Sen
97452,588017978901332161,209.0659637451172,37.51641845703125,13:56:15.83,+37:30:59.1,extra,SBc?t(r)
97469,588017712051060992,216.8005523681641,47.65399169921875,14:27:12.13,+47:39:14.4,original,SBc2t
97488,587728880334405838,140.64964294433594,3.754148960113525,09:22:35.91,+03:45:14.9,original,SBb2m(r)
97539,588017979446526084,230.74407958984372,31.000471115112305,15:22:58.58,+31:00:01.7,original,Er
97573,588017948812574873,176.8263397216797,42.56187057495117,11:47:18.32,+42:33:42.7,original,Er
97585,587731869096411220,176.7278594970703,54.58621597290039,11:46:54.69,+54:35:10.4,original,Sc?m
97603,587739406222622933,128.1667938232422,20.11503791809082,08:32:40.03,+20:06:54.1,original,Sc2m
97621,587745540508483946,128.40626525878906,10.15735912322998,08:33:37.50,+10:09:26.5,original,SBb2m(r)
97628,587736542015652088,209.2359771728516,8.914024353027344,13:56:56.63,+08:54:50.5,original,Sb2m(r)
97633,587732050556682328,143.0614471435547,50.36137008666992,09:32:14.75,+50:21:40.9,extra,SBc2m
97681,587738409260875952,171.78515625,13.71309757232666,11:27:08.44,+13:42:47.2,original,Sc?t
97727,587731680650723569,123.1079330444336,34.459022521972656,08:12:25.90,+34:27:32.5,original,SBb2t(r)
97738,587736584972730620,235.0434417724609,30.01409149169922,15:40:10.43,+30:00:50.7,original,SBb?t
97791,587736916760985646,239.72544860839844,9.52212905883789,15:58:54.11,+09:31:19.7,original,Er
97815,587726015084232874,214.96649169921875,2.10977840423584,14:19:51.96,+02:06:35.2,original,SBb2m
97874,588013383796130134,121.91443634033205,31.232097625732425,08:07:39.46,+31:13:55.6,original,Ei
97877,588011218063196306,211.66868591308597,59.38484191894531,14:06:40.48,+59:23:05.4,original,Ei
97892,587744638028087582,127.12567901611328,13.72076416015625,08:28:30.16,+13:43:14.8,original,Sc
97924,587734621634429055,137.1072540283203,35.192752838134766,09:08:25.74,+35:11:33.9,original,SBb?t(r)
97930,587732702334681123,173.19598388671875,7.281616687774658,11:32:47.04,+07:16:53.8,original,SBc2t(r)
97943,587736546312847658,229.12437438964844,5.334108829498291,15:16:29.85,+05:20:02.8,original,Sc2t
97951,587725980151513246,126.50922393798828,50.68618392944336,08:26:02.21,+50:41:10.3,original,Sb?m(r)
97975,587741828045537526,162.6844940185547,22.4003849029541,10:50:44.28,+22:24:01.4,original,Sc?t
97990,587736976349397295,238.9287872314453,24.49562263488769,15:55:42.91,+24:29:44.2,original,SBb?t(r)
97993,587739406261551349,227.4653167724609,26.63521385192871,15:09:51.68,+26:38:06.8,original,SBb2t
98038,587739506089984135,210.19915771484372,30.3657341003418,14:00:47.80,+30:21:56.6,original,SBc?t
98046,587738570316906705,191.57540893554688,15.615800857543944,12:46:18.10,+15:36:56.9,original,Ei
98052,588011101032808571,237.28895568847656,48.23673248291016,15:49:09.35,+48:14:12.2,original,Er
98102,588298662510526696,218.1490020751953,41.784156799316406,14:32:35.76,+41:47:03.0,original,Sc?t
98156,587742549598076997,198.1038360595703,18.52677154541016,13:12:24.92,+18:31:36.4,original,Sb?t
98165,588023668629766219,171.60768127441406,19.03669166564941,11:26:25.84,+19:02:12.1,original,SBc?m(r)
98177,588015508197212265,3.571579694747925,-0.7711412310600281,00:14:17.18,+00:46:16.1,stripe82,Sb(r)
98194,587739115242324171,135.8554229736328,26.834381103515625,09:03:25.30,+26:50:03.8,original,Sb?t
98200,587736583891583149,216.4854431152344,36.81111907958984,14:25:56.51,+36:48:40.0,original,Ei
98227,587736782539129445,253.0754547119141,23.79865837097168,16:52:18.11,+23:47:55.2,original,Ei
98251,588848900979097646,163.29864501953125,0.6889864802360535,10:53:11.67,+00:41:20.4,original,Ec
98261,587741490909282477,169.62167358398438,29.66229248046875,11:18:29.20,+29:39:44.3,original,SBb?m
98276,588017627761475683,170.35354614257812,44.94272232055664,11:21:24.85,+44:56:33.8,original,Sb?t
98292,587739720834220136,211.49545288085935,27.37677001953125,14:05:58.91,+27:22:36.4,original,SBb2t(r)
98303,587739811039478157,249.72869873046875,12.95077896118164,16:38:54.89,+12:57:02.8,extra,Sc4t
98314,587742061605421204,174.1157989501953,22.23025321960449,11:36:27.79,+22:13:48.9,original,Ei
98315,587739706885407075,244.08778381347656,15.992512702941896,16:16:21.07,+15:59:33.0,original,SBb
98360,587725469600972985,146.1956329345703,58.79747772216797,09:44:46.95,+58:47:50.9,original,Ei
98370,587735343179366944,122.2913589477539,5.325934886932373,08:09:09.93,+05:19:33.4,original,SBc2t(r)
98392,588017626151846016,173.70159912109375,44.04595184326172,11:34:48.38,+44:02:45.4,original,SBc?t
98405,588017725480239304,198.85916137695312,7.417210578918457,13:15:26.20,+07:25:02.0,original,SBb(r)
98463,588017566559305902,175.17041015625,12.409087181091309,11:40:40.90,+12:24:32.7,original,SBc2t
98550,588848901524816055,183.57107543945312,1.1763850450515747,12:14:17.06,+01:10:35.0,original,Er
98552,587732582056460408,170.15496826171875,59.049713134765625,11:20:37.19,+59:02:59.0,original,Sc?t(r)
98555,587725550132396132,152.2250213623047,62.4022331237793,10:08:54.01,+62:24:08.0,original,Sc(r)
98560,587734304343457983,339.05645751953125,-0.387328028678894,22:36:13.55,+00:23:14.4,stripe82,Sb
98565,587736542023647426,227.4814453125,7.018853187561035,15:09:55.55,+07:01:07.9,original,Sb2t
98566,587731886276018325,130.64573669433594,42.044715881347656,08:42:34.98,+42:02:41.0,original,Sb?m(r)
98577,588010136804327496,139.57850646972656,54.19541931152344,09:18:18.84,+54:11:43.5,original,Sb?t(r)
98583,587742060542689379,201.0822296142578,20.91811180114746,13:24:19.74,+20:55:05.2,original,SBb2m
98596,588017565486284826,176.804443359375,11.631712913513184,11:47:13.07,+11:37:54.2,original,Sb+t(r)
98601,588023668639465643,195.1055145263672,19.151988983154297,13:00:25.32,+19:09:07.2,original,Sb2t(r)
98615,588298661963300953,185.4383087158203,46.550384521484375,12:21:45.19,+46:33:01.4,original,Sc?t
98661,587739408396976312,196.8085784912109,35.31552505493164,13:07:14.06,+35:18:55.9,original,Sb
98706,588017991769915648,219.3184967041016,8.66075611114502,14:37:16.44,+08:39:38.7,original,Ser
98710,588010360147017882,150.2438507080078,4.924459457397461,10:00:58.52,+04:55:28.1,original,SBc2t(r)
98748,587732482202861673,152.31996154785156,44.01842880249024,10:09:16.79,+44:01:06.3,original,Sc+t
98786,587742061603651740,169.69381713867188,21.89042282104492,11:18:46.52,+21:53:25.5,original,SBc3t
98820,588017948279570513,188.83763122558597,42.33407974243164,12:35:21.03,+42:20:02.7,original,Sen
98821,587742576455581836,216.7988739013672,16.961519241333008,14:27:11.73,+16:57:41.5,original,Ei
98836,587733081884786852,176.80361938476562,55.7425537109375,11:47:12.87,+55:44:33.2,original,Ser
98849,588848899371630812,170.5332489013672,-0.489031434059143,11:22:07.98,+00:29:20.5,original,SBb2m
98871,587734948584292496,135.0790557861328,7.837351322174072,09:00:18.97,+07:50:14.5,original,Er
98875,588017728694386812,198.8184967041016,6.837497234344482,13:15:16.44,+06:50:15.0,original,Er
98897,587729387688886345,180.03292846679688,60.50923538208008,12:00:07.90,+60:30:33.2,original,Sb?m
98924,588017702923206789,163.05215454101562,11.10757541656494,10:52:12.52,+11:06:27.3,original,Ei
98982,588297865802547291,171.72792053222656,47.93583297729492,11:26:54.70,+47:56:09.0,original,Sb?t
99080,587742573224657002,175.8845977783203,20.22456741333008,11:43:32.30,+20:13:28.4,original,Sb?t(r)
99090,587731680112279794,120.68204498291016,31.444055557250977,08:02:43.69,+31:26:38.6,extra,SBc2m
99164,587734948587634837,142.74134826660156,8.912134170532227,09:30:57.92,+08:54:43.7,original,SBc?t(r)
99178,587729158984892699,236.98077392578125,3.064141273498535,15:47:55.39,+03:03:50.9,original,Sb2t(r)
99229,588017704008679564,190.43695068359372,12.781893730163574,12:41:44.87,+12:46:54.8,original,SBb2m(r)
99231,587742062134755450,155.7425079345703,20.37721443176269,10:22:58.20,+20:22:38.0,original,Sb?t
99274,587739130806206604,208.6044921875,34.18185043334961,13:54:25.08,+34:10:54.7,original,Ei
99285,587732053242740965,131.9400177001953,37.400726318359375,08:47:45.60,+37:24:02.6,original,Sb2m(r)
99297,587729160055226692,229.3250274658203,4.349360942840576,15:17:18.01,+04:20:57.7,original,SBb2t(r)
99333,588848898843082842,189.4288330078125,-1.028618574142456,12:37:42.92,-01:01:43.0,original,SBc2m
99379,587725590385918130,264.2926025390625,55.45016860961914,17:37:10.22,+55:27:00.6,original,SBb2m(r)
99402,587738195037258156,114.13001251220705,44.51500701904297,07:36:31.20,+44:30:54.0,original,Sc3t
99422,587739377773707440,138.1024627685547,26.300485610961918,09:12:24.59,+26:18:01.7,original,Sb(r)
99431,587742629596102834,216.7749786376953,15.858013153076172,14:27:05.99,+15:51:28.8,original,Sb?t
99443,587729385539240046,170.9599609375,58.16313934326172,11:23:50.39,+58:09:47.3,original,Sen
99475,587739132414656679,203.11456298828125,36.41505432128906,13:32:27.50,+36:24:54.2,original,Sb(r)
99477,587735662619918529,142.00718688964844,34.41054916381836,09:28:01.72,+34:24:38.0,original,Sc
99482,588013383795802306,121.12308502197266,30.70106315612793,08:04:29.54,+30:42:03.8,original,Sb2t(r)
99492,587742550145957903,224.16233825683597,15.177207946777344,14:56:38.96,+15:10:37.9,original,SBb?t(r)
99564,587734893283377303,164.66122436523438,9.793840408325195,10:58:38.69,+09:47:37.8,original,Sc?m
99568,587742611340591301,221.8202209472656,14.49769687652588,14:47:16.85,+14:29:51.7,original,SBb?t
99633,587733441050771619,242.9078826904297,39.28225326538086,16:11:37.89,+39:16:56.1,original,Ei
99664,587732482194014439,130.19790649414062,33.39106750488281,08:40:47.50,+33:23:27.8,original,SBc?t
99671,587729387153457252,186.8201141357422,60.13540649414063,12:27:16.83,+60:08:07.5,original,SBb?t
99758,587742577527750825,213.25677490234372,18.362247467041016,14:13:01.63,+18:21:44.1,original,Sc?t
99787,587729388229165089,195.91583251953125,60.5621452331543,13:03:39.80,+60:33:43.7,original,Er
99796,587729408621543828,259.29644775390625,30.2359561920166,17:17:11.15,+30:14:09.4,original,Sb2m(r)
99807,587739811565273263,225.0712738037109,22.388113021850582,15:00:17.11,+22:23:17.2,original,Sb?t
99810,588013382189515016,131.00965881347656,36.48151779174805,08:44:02.32,+36:28:53.5,original,SBb2t(r)
99823,587736584437825847,239.18975830078125,27.293376922607425,15:56:45.54,+27:17:36.2,original,Sb?m
99832,588017979443249328,222.64358520507807,34.12864303588867,14:50:34.46,+34:07:43.1,original,SBb2l(r)
99857,587725773461258342,125.03287506103516,48.75516128540039,08:20:07.89,+48:45:18.6,original,Ei
99860,587742190975385709,175.93592834472656,25.23761940002441,11:43:44.62,+25:14:15.4,original,SBb?t(r)
99875,588017606286311522,157.5223388671875,42.80202865600586,10:30:05.36,+42:48:07.3,original,SBb?t
99897,588848900461101241,206.3609313964844,0.4084552228450775,13:45:26.62,+00:24:30.4,original,Er
99906,587731521210810524,146.53565979003906,47.925086975097656,09:46:08.56,+47:55:30.3,original,SBc2t
99918,587742189373161616,197.05813598632807,23.82337760925293,13:08:13.95,+23:49:24.2,original,Er
99929,587735429615190153,190.3305206298828,49.46922302246094,12:41:19.32,+49:28:09.2,original,SBc2t
99930,587739295088246823,166.93324279785156,33.60782623291016,11:07:43.98,+33:36:28.2,original,SBb2m(r)
99950,587741816782324028,149.7760467529297,20.91019630432129,09:59:06.25,+20:54:36.7,original,Sb2t(r)
100000,587732054316810400,131.97991943359375,38.47955703735352,08:47:55.18,+38:28:46.4,original,Er
100088,587735665838981278,197.73036193847656,56.6997299194336,13:10:55.29,+56:41:59.0,original,Sb(r)
100117,587729157904269476,221.24359130859372,3.094599723815918,14:44:58.46,+03:05:40.6,original,Sc?t
100138,587733410448801928,222.28070068359372,48.1333236694336,14:49:07.37,+48:07:60.0,original,SBc2m
100217,587735349649539153,186.488525390625,15.834881782531738,12:25:57.25,+15:50:05.6,original,A
100289,587735241718694082,148.0168914794922,39.37767791748047,09:52:04.05,+39:22:39.6,original,Sb+l
100305,588017947212906609,209.6410217285156,38.79742431640625,13:58:33.85,+38:47:50.7,original,Sb?t
100309,588848899933471115,227.55918884277344,-0.0263848397880792,15:10:14.21,+00:01:35.0,original,SBb?t(r)
100336,588011124653883530,201.6320343017578,62.15620803833008,13:26:31.69,+62:09:22.3,original,Sb2m(r)
100352,588016527171256406,150.2437286376953,39.5804557800293,10:00:58.50,+39:34:49.6,extra,Sb+t(r)
100367,587725819089912035,142.59744262695312,62.10730743408203,09:30:23.39,+62:06:26.3,original,Er
100373,587736753011622408,253.9441680908203,23.36478805541992,16:55:46.60,+23:21:53.2,original,Sb?t
100433,587742610806538450,228.22120666503903,12.735179901123049,15:12:53.09,+12:44:06.6,original,SBc2t
100445,587731187269566670,341.5650634765625,0.7969323992729187,22:46:15.61,+00:47:49.0,stripe82,Sc?m
100462,587726031720480935,200.18411254882807,1.73880934715271,13:20:44.19,+01:44:19.7,original,SBc?t(r)
100478,588017977834930395,227.8194732666016,30.887126922607425,15:11:16.67,+30:53:13.7,original,SBb(r)
100486,588017705091268701,211.0538482666016,12.328784942626951,14:04:12.92,+12:19:43.6,extra,SBc2l
100518,587735660477153428,154.9974822998047,37.26895523071289,10:19:59.40,+37:16:08.2,original,SBb2m
100521,588017977817759815,180.37225341796875,39.21773147583008,12:01:29.34,+39:13:03.8,original,Sb?t
100525,587725040090939482,177.714111328125,-2.708458423614502,11:50:51.39,-02:42:30.5,original,Sb1t
100606,587726031171748028,173.05392456054688,1.333045244216919,11:32:12.94,+01:19:59.0,original,Ei
100607,587742060531089476,172.6168975830078,21.220165252685547,11:30:28.06,+21:13:12.6,original,Er
100650,587735489745780947,216.5787048339844,45.17529678344727,14:26:18.89,+45:10:31.1,original,SBb2t(r)
100664,587734622169727178,133.23939514160156,33.5753173828125,08:52:57.45,+33:34:31.1,original,Sb?t
100667,588017721713033413,167.30194091796875,41.62191390991211,11:09:12.47,+41:37:18.9,original,Ei
100692,588023670784589932,189.49386596679688,21.14287376403809,12:37:58.53,+21:08:34.3,original,Ser
100702,587732703409471695,175.59426879882812,8.170769691467285,11:42:22.62,+08:10:14.8,original,Ei
100705,587739132428288222,237.32229614257807,25.581735610961918,15:49:17.35,+25:34:54.2,original,Ei
100734,588017604135944418,150.2633514404297,38.9345817565918,10:01:03.20,+38:56:04.5,original,Sc?t
100781,587733080807702622,164.12396240234375,53.19670486450195,10:56:29.75,+53:11:48.1,original,SBb2m(r)
100815,587739132962210072,230.76068115234372,28.89902877807617,15:23:02.56,+28:53:56.5,original,Ei
100836,587729653959295214,249.77560424804688,40.66757583618164,16:39:06.15,+40:40:03.3,original,Ec
100841,588015507681706151,52.45318603515625,-1.0766913890838623,03:29:48.76,-01:04:36.1,stripe82,Sc?t
100850,587739303681458369,188.603759765625,34.83722305297852,12:34:24.90,+34:50:14.0,original,Er
100862,588017702932775021,185.2876892089844,12.059982299804688,12:21:09.05,+12:03:35.9,original,SBb2t(r)
100868,587736976346448224,232.37681579589844,27.62803268432617,15:29:30.44,+27:37:40.9,original,SBb2m
100937,587741816250564734,162.1089630126953,22.92194366455078,10:48:26.15,+22:55:19.0,original,Sb2m
100955,587738569239101619,181.89306640625,14.821911811828612,12:07:34.34,+14:49:18.9,original,Ser
100996,587742549607055522,219.41143798828125,15.64533519744873,14:37:38.75,+15:38:43.2,original,SBb2t(r)
101111,587739708483174504,214.75509643554688,27.301610946655277,14:19:01.22,+27:18:05.8,original,SBb2m
101180,587724650328621219,175.0353240966797,-1.69512677192688,11:40:08.48,-01:41:42.5,original,Sc?t(r)
101182,587732703410061478,177.04965209960938,8.130717277526855,11:48:11.92,+08:07:50.6,original,Ser
101188,587736584434483415,231.6480865478516,31.23969078063965,15:26:35.54,+31:14:22.9,original,SBb2t(r)
101244,587737827291365622,131.5208282470703,59.69740295410156,08:46:05.00,+59:41:50.7,original,Sc?m
101249,587726032260104296,206.38145446777344,1.9224741458892824,13:45:31.55,+01:55:20.9,original,Sc?t
101310,588017626707263672,228.90463256835935,35.77433776855469,15:15:37.11,+35:46:27.6,original,Sb
101311,587739114168713509,136.60020446777344,26.27647018432617,09:06:24.05,+26:16:35.3,original,Sb2t
101315,588013382728155348,134.58872985839844,39.35855865478516,08:58:21.30,+39:21:30.8,original,SBb2m(r)
101328,587742571077763120,177.39491271972656,18.705310821533203,11:49:34.78,+18:42:19.1,original,Sb2t(r)
101345,587724648181530729,175.92007446289062,-3.449623346328736,11:43:40.82,-03:26:58.6,original,SBb2t(r)
101378,588017990149996881,197.7139129638672,8.746517181396484,13:10:51.34,+08:44:47.5,extra,Sc
